Height 1,Reach 1,Age 1,Knockdowns PM 1,Gets Knocked Down PM 1,Sig Strikes Landed PM 1,Sig Strikes Attempted PM 1,Sig Strikes Absorbed PM 1,Strikes Landed PM 1,Strikes Attempted PM 1,Strikes Absorbed PM 1,Strike Accuracy 1,Takedowns PM 1,Takedown Attempts PM 1,Gets Taken Down PM 1,Submission Attempts PM 1,Clinch Strikes PM 1,Clinch Strikes Taken PM 1,Grounds Strikes PM 1,Ground Strikes Taken PM 1,Height 2,Reach 2,Age 2,Knockdowns PM 2,Gets Knocked Down PM 2,Sig Strikes Landed PM 2,Sig Strikes Attempted PM 2,Sig Strikes Absorbed PM 2,Strikes Landed PM 2,Strikes Attempted PM 2,Strikes Absorbed PM 2,Strike Accuracy 2,Takedowns PM 2,Takedown Attempts PM 2,Gets Taken Down PM 2,Submission Attempts PM 2,Clinch Strikes PM 2,Clinch Strikes Taken PM 2,Grounds Strikes PM 2,Ground Strikes Taken PM 2,Win,Loss,Draw
182.9,74.0,30.0,0.1596,0.0,5.3856,9.5745,3.2314,6.9415,11.2899,4.0691,0.6148,0.0798,0.1197,0.0399,0.0,0.2394,0.4388,0.5585,0.0,188.0,79.0,29.0,0.0,0.0242,1.7433,3.8983,2.155,4.1889,6.6828,4.3099,0.6268,0.0242,0.0726,0.1453,0.0,0.0484,0.1695,0.3874,0.2421,1.0,0.0,0.0
190.5,74.0,27.0,0.0608,0.0203,6.7882,12.077,4.1945,7.2543,12.5633,5.0051,0.5774,0.0203,0.0405,0.0811,0.0,0.2432,0.3242,0.2026,0.0608,185.4,78.0,31.0,0.2527,0.0,4.296,7.6895,4.8014,4.3682,7.7617,6.0289,0.5628,0.0361,0.0361,0.0,0.0,0.0,0.1083,0.0722,0.0,1.0,0.0,0.0
185.4,78.0,31.0,0.2527,0.0,4.296,7.6895,4.8014,4.3682,7.7617,6.0289,0.5628,0.0361,0.0361,0.0,0.0,0.0,0.1083,0.0722,0.0,190.5,74.0,27.0,0.0608,0.0203,6.7882,12.077,4.1945,7.2543,12.5633,5.0051,0.5774,0.0203,0.0405,0.0811,0.0,0.2432,0.3242,0.2026,0.0608,0.0,1.0,0.0
182.9,74.0,36.0,0.0333,0.0,3.7167,8.8833,2.6,4.0167,9.2667,2.7167,0.4335,0.0333,0.0667,0.0833,0.0,0.0333,0.1,0.5333,0.1333,180.3,74.0,31.0,0.0469,0.0,5.3031,11.5682,5.7489,6.6171,13.1639,7.6027,0.5027,0.0704,0.352,0.2581,0.0235,0.5162,0.7978,0.5162,0.5866,0.0,1.0,0.0
180.3,74.0,31.0,0.0469,0.0,5.3031,11.5682,5.7489,6.6171,13.1639,7.6027,0.5027,0.0704,0.352,0.2581,0.0235,0.5162,0.7978,0.5162,0.5866,182.9,74.0,36.0,0.0333,0.0,3.7167,8.8833,2.6,4.0167,9.2667,2.7167,0.4335,0.0333,0.0667,0.0833,0.0,0.0333,0.1,0.5333,0.1333,1.0,0.0,0.0
185.4,73.0,31.0,0.0449,0.0,4.015,7.4019,2.557,4.6206,8.2093,4.6206,0.5628,0.1121,0.1794,0.0,0.0224,0.5832,0.3589,0.0897,0.628,188.0,78.0,34.0,0.0252,0.0504,2.8752,6.5322,3.7327,4.8172,9.7352,4.2371,0.4948,0.1765,0.227,0.0,0.0,0.1009,0.0,0.3279,0.3783,0.0,1.0,0.0
188.0,78.0,34.0,0.0252,0.0504,2.8752,6.5322,3.7327,4.8172,9.7352,4.2371,0.4948,0.1765,0.227,0.0,0.0,0.1009,0.0,0.3279,0.3783,185.4,73.0,31.0,0.0449,0.0,4.015,7.4019,2.557,4.6206,8.2093,4.6206,0.5628,0.1121,0.1794,0.0,0.0224,0.5832,0.3589,0.0897,0.628,1.0,0.0,0.0
190.5,78.0,34.0,0.0255,0.0,2.8547,6.0918,2.2685,3.8997,7.2133,3.7978,0.5406,0.0765,0.2294,0.1274,0.0765,1.1215,0.5607,0.4588,0.3568,180.3,74.0,40.0,0.0,0.05,3.2667,8.5167,3.3333,4.6333,9.95,4.5,0.4657,0.1333,0.2667,0.0667,0.0,0.8833,0.3833,0.4333,0.5,1.0,0.0,0.0
180.3,74.0,40.0,0.0,0.05,3.2667,8.5167,3.3333,4.6333,9.95,4.5,0.4657,0.1333,0.2667,0.0667,0.0,0.8833,0.3833,0.4333,0.5,190.5,78.0,34.0,0.0255,0.0,2.8547,6.0918,2.2685,3.8997,7.2133,3.7978,0.5406,0.0765,0.2294,0.1274,0.0765,1.1215,0.5607,0.4588,0.3568,0.0,1.0,0.0
172.7,70.0,35.0,0.0,0.0262,3.6403,10.371,3.6665,4.426,11.2091,5.0546,0.3949,0.0262,0.1048,0.1309,0.0524,0.419,0.6547,0.0,0.6024,170.2,68.0,34.0,0.0,0.0495,1.4864,3.5178,7.7787,1.7341,3.7655,10.5533,0.4605,0.0991,0.5945,0.1486,0.2477,0.0,0.3468,0.0,1.9323,1.0,0.0,0.0
170.2,68.0,34.0,0.0,0.0495,1.4864,3.5178,7.7787,1.7341,3.7655,10.5533,0.4605,0.0991,0.5945,0.1486,0.2477,0.0,0.3468,0.0,1.9323,172.7,70.0,35.0,0.0,0.0262,3.6403,10.371,3.6665,4.426,11.2091,5.0546,0.3949,0.0262,0.1048,0.1309,0.0524,0.419,0.6547,0.0,0.6024,0.0,1.0,0.0
175.3,67.0,34.0,0.0411,0.0,4.1727,7.2559,2.0144,4.3371,7.482,3.3505,0.5797,0.0206,0.0617,0.0822,0.0,0.0411,0.0411,0.2672,0.6578,167.6,71.0,33.0,0.0735,0.0245,5.1918,10.7755,6.1469,6.0,11.6816,6.3184,0.5136,0.0735,0.1959,0.098,0.0245,0.4653,0.5633,0.4408,0.0735,1.0,0.0,0.0
167.6,71.0,33.0,0.0735,0.0245,5.1918,10.7755,6.1469,6.0,11.6816,6.3184,0.5136,0.0735,0.1959,0.098,0.0245,0.4653,0.5633,0.4408,0.0735,175.3,67.0,34.0,0.0411,0.0,4.1727,7.2559,2.0144,4.3371,7.482,3.3505,0.5797,0.0206,0.0617,0.0822,0.0,0.0411,0.0411,0.2672,0.6578,0.0,1.0,0.0
177.8,72.0,30.0,0.0,0.0,3.6783,8.2234,3.6783,5.7634,10.7536,4.8028,0.5359,0.1171,0.3983,0.1171,0.0703,0.492,0.2811,0.7029,0.6794,165.1,66.0,33.0,0.0,0.0,2.75,8.4833,5.1,3.6333,9.7333,5.9833,0.3733,0.1167,0.35,0.05,0.0,0.0167,0.3667,0.05,0.3167,1.0,0.0,0.0
165.1,66.0,33.0,0.0,0.0,2.75,8.4833,5.1,3.6333,9.7333,5.9833,0.3733,0.1167,0.35,0.05,0.0,0.0167,0.3667,0.05,0.3167,177.8,72.0,30.0,0.0,0.0,3.6783,8.2234,3.6783,5.7634,10.7536,4.8028,0.5359,0.1171,0.3983,0.1171,0.0703,0.492,0.2811,0.7029,0.6794,0.0,1.0,0.0
160.0,68.0,30.0,0.0,0.0,3.0488,5.8017,1.7168,6.1569,10.0049,4.0849,0.6154,0.1184,0.4144,0.0888,0.3552,0.0,0.2072,2.4568,0.6512,165.1,67.0,33.0,0.0,0.0286,3.8876,9.2616,3.2587,6.7747,12.8347,4.3735,0.5278,0.0858,0.2287,0.0286,0.0858,0.4288,0.4859,0.4002,0.2001,1.0,0.0,0.0
165.1,67.0,33.0,0.0,0.0286,3.8876,9.2616,3.2587,6.7747,12.8347,4.3735,0.5278,0.0858,0.2287,0.0286,0.0858,0.4288,0.4859,0.4002,0.2001,160.0,68.0,30.0,0.0,0.0,3.0488,5.8017,1.7168,6.1569,10.0049,4.0849,0.6154,0.1184,0.4144,0.0888,0.3552,0.0,0.2072,2.4568,0.6512,0.0,1.0,0.0
172.7,68.0,34.0,0.0,0.0203,3.533,7.8173,4.0609,5.9289,10.8223,6.132,0.5478,0.0609,0.1015,0.0812,0.0,0.7716,1.0152,0.6904,0.1827,172.7,70.0,29.0,0.0,0.0,5.3333,9.2167,3.2667,7.1333,11.2833,5.4,0.6322,0.0167,0.15,0.1833,0.0167,0.3833,0.65,0.3167,0.4167,0.0,1.0,0.0
172.7,70.0,29.0,0.0,0.0,5.3333,9.2167,3.2667,7.1333,11.2833,5.4,0.6322,0.0167,0.15,0.1833,0.0167,0.3833,0.65,0.3167,0.4167,172.7,68.0,34.0,0.0,0.0203,3.533,7.8173,4.0609,5.9289,10.8223,6.132,0.5478,0.0609,0.1015,0.0812,0.0,0.7716,1.0152,0.6904,0.1827,1.0,0.0,0.0
180.3,70.0,33.0,0.06,0.0,8.49,17.67,4.68,10.71,20.28,4.92,0.5281,0.12,0.21,0.12,0.06,0.63,0.09,2.37,0.21,165.1,68.0,37.0,0.0937,0.0,2.2482,4.0984,1.6159,3.1148,5.082,3.0679,0.6129,0.1639,0.3044,0.1639,0.2576,0.2108,0.2576,1.171,0.6557,1.0,0.0,0.0
165.1,68.0,37.0,0.0937,0.0,2.2482,4.0984,1.6159,3.1148,5.082,3.0679,0.6129,0.1639,0.3044,0.1639,0.2576,0.2108,0.2576,1.171,0.6557,180.3,70.0,33.0,0.06,0.0,8.49,17.67,4.68,10.71,20.28,4.92,0.5281,0.12,0.21,0.12,0.06,0.63,0.09,2.37,0.21,0.0,1.0,0.0
182.9,73.0,38.0,0.0507,0.0507,2.9911,9.379,4.8416,3.346,9.8352,5.9316,0.3402,0.0253,0.1521,0.1774,0.0,0.1521,0.3802,0.0507,1.1153,185.4,74.0,38.0,0.0975,0.0244,7.8505,16.9687,6.0463,8.3868,17.5538,6.2657,0.4778,0.0244,0.0731,0.0244,0.0244,0.1463,0.0488,0.1463,0.4145,0.0,1.0,0.0
185.4,74.0,38.0,0.0975,0.0244,7.8505,16.9687,6.0463,8.3868,17.5538,6.2657,0.4778,0.0244,0.0731,0.0244,0.0244,0.1463,0.0488,0.1463,0.4145,182.9,73.0,38.0,0.0507,0.0507,2.9911,9.379,4.8416,3.346,9.8352,5.9316,0.3402,0.0253,0.1521,0.1774,0.0,0.1521,0.3802,0.0507,1.1153,1.0,0.0,0.0
177.8,75.0,33.0,0.0214,0.0,4.0929,6.8571,1.4571,7.0071,10.3286,2.1214,0.6784,0.3429,0.45,0.1929,0.0214,1.5214,0.2571,0.4286,0.0,170.2,69.0,32.0,0.0437,0.0,6.118,11.2527,4.3263,6.402,11.6023,4.5448,0.5518,0.0218,0.0437,0.0218,0.0,0.8521,0.1311,0.1748,0.0,1.0,0.0,0.0
170.2,69.0,32.0,0.0437,0.0,6.118,11.2527,4.3263,6.402,11.6023,4.5448,0.5518,0.0218,0.0437,0.0218,0.0,0.8521,0.1311,0.1748,0.0,177.8,75.0,33.0,0.0214,0.0,4.0929,6.8571,1.4571,7.0071,10.3286,2.1214,0.6784,0.3429,0.45,0.1929,0.0214,1.5214,0.2571,0.4286,0.0,0.0,1.0,0.0
175.3,71.0,39.0,0.0521,0.0174,3.4231,7.4718,3.3362,4.5873,8.6881,4.4309,0.528,0.1564,0.3301,0.0348,0.0869,0.5039,0.3475,0.2433,0.1216,177.8,74.0,30.0,0.0,0.0191,5.6094,12.6356,4.9394,7.3325,14.5692,6.0498,0.5033,0.2106,0.4595,0.0574,0.0,0.9764,0.7084,0.7084,0.3063,0.0,1.0,0.0
177.8,74.0,30.0,0.0,0.0191,5.6094,12.6356,4.9394,7.3325,14.5692,6.0498,0.5033,0.2106,0.4595,0.0574,0.0,0.9764,0.7084,0.7084,0.3063,175.3,71.0,39.0,0.0521,0.0174,3.4231,7.4718,3.3362,4.5873,8.6881,4.4309,0.528,0.1564,0.3301,0.0348,0.0869,0.5039,0.3475,0.2433,0.1216,1.0,0.0,0.0
167.6,68.0,35.0,0.0,0.0227,5.0493,9.6892,4.1168,8.6657,13.6467,5.7316,0.635,0.1592,0.2957,0.091,0.0227,1.7286,0.7278,0.2502,0.978,167.6,65.0,38.0,0.0,0.0,2.3941,4.918,2.0229,4.6768,7.5719,6.8296,0.6176,0.1114,0.3897,0.2784,0.0928,0.7423,0.7609,0.4268,0.5753,1.0,0.0,0.0
167.6,65.0,38.0,0.0,0.0,2.3941,4.918,2.0229,4.6768,7.5719,6.8296,0.6176,0.1114,0.3897,0.2784,0.0928,0.7423,0.7609,0.4268,0.5753,167.6,68.0,35.0,0.0,0.0227,5.0493,9.6892,4.1168,8.6657,13.6467,5.7316,0.635,0.1592,0.2957,0.091,0.0227,1.7286,0.7278,0.2502,0.978,0.0,1.0,0.0
167.6,65.0,38.0,0.0167,0.0,5.3,10.85,3.6167,5.9833,11.6167,4.9833,0.5151,0.0167,0.0833,0.0833,0.0167,1.8333,0.8667,0.2167,0.9667,165.1,63.0,30.0,0.0,0.0,1.5453,3.6203,2.34,2.5166,4.8124,3.0905,0.5229,0.2649,0.5298,0.0442,0.1325,0.0442,0.1766,0.9272,0.883,0.0,1.0,0.0
165.1,63.0,30.0,0.0,0.0,1.5453,3.6203,2.34,2.5166,4.8124,3.0905,0.5229,0.2649,0.5298,0.0442,0.1325,0.0442,0.1766,0.9272,0.883,167.6,65.0,38.0,0.0167,0.0,5.3,10.85,3.6167,5.9833,11.6167,4.9833,0.5151,0.0167,0.0833,0.0833,0.0167,1.8333,0.8667,0.2167,0.9667,1.0,0.0,0.0
180.3,72.0,36.0,0.0,0.0877,4.7553,11.176,4.6896,7.9766,15.2301,5.5004,0.5237,0.1534,0.3725,0.0,0.0,0.1096,0.1315,0.5917,0.504,180.3,73.0,28.0,0.4491,0.0,9.7006,18.6826,4.3114,10.7784,19.7605,4.3114,0.5455,0.0,0.0,0.0898,0.0898,0.6287,0.0898,1.6168,0.0,0.0,1.0,0.0
180.3,73.0,28.0,0.4491,0.0,9.7006,18.6826,4.3114,10.7784,19.7605,4.3114,0.5455,0.0,0.0,0.0898,0.0898,0.6287,0.0898,1.6168,0.0,180.3,72.0,36.0,0.0,0.0877,4.7553,11.176,4.6896,7.9766,15.2301,5.5004,0.5237,0.1534,0.3725,0.0,0.0,0.1096,0.1315,0.5917,0.504,1.0,0.0,0.0
165.1,66.0,37.0,0.0,0.0,2.4813,4.854,2.2797,4.4508,6.901,5.5673,0.6449,0.1551,0.2946,0.062,0.0155,0.4497,0.5428,0.2946,0.4652,170.2,65.0,35.0,0.0212,0.0,6.5983,14.3635,2.5248,7.553,15.4031,3.8826,0.4904,0.1273,0.2546,0.0212,0.0,0.7001,0.3395,0.4243,0.0636,1.0,0.0,0.0
170.2,65.0,35.0,0.0212,0.0,6.5983,14.3635,2.5248,7.553,15.4031,3.8826,0.4904,0.1273,0.2546,0.0212,0.0,0.7001,0.3395,0.4243,0.0636,165.1,66.0,37.0,0.0,0.0,2.4813,4.854,2.2797,4.4508,6.901,5.5673,0.6449,0.1551,0.2946,0.062,0.0155,0.4497,0.5428,0.2946,0.4652,0.0,1.0,0.0
170.2,70.0,38.0,0.025,0.0,2.9006,7.5766,2.3005,3.6008,8.3642,3.7133,0.4305,0.0625,0.1125,0.05,0.0125,0.1125,0.3126,0.4626,0.2501,172.7,68.0,37.0,0.0444,0.0222,2.8191,6.8812,3.9068,2.8857,6.9478,4.2175,0.4153,0.0222,0.1332,0.111,0.0,0.1998,0.1554,0.111,0.1332,0.0,1.0,0.0
172.7,68.0,37.0,0.0444,0.0222,2.8191,6.8812,3.9068,2.8857,6.9478,4.2175,0.4153,0.0222,0.1332,0.111,0.0,0.1998,0.1554,0.111,0.1332,170.2,70.0,38.0,0.025,0.0,2.9006,7.5766,2.3005,3.6008,8.3642,3.7133,0.4305,0.0625,0.1125,0.05,0.0125,0.1125,0.3126,0.4626,0.2501,1.0,0.0,0.0
165.1,66.0,31.0,0.0,0.0,4.5042,10.5796,3.0796,7.3324,13.8687,4.5042,0.5287,0.0209,0.0419,0.1676,0.0209,0.9427,0.5237,0.2095,0.2933,162.6,65.0,28.0,0.045,0.0,5.2008,10.7167,2.2289,6.1463,11.7523,2.5891,0.523,0.045,0.1351,0.0225,0.0,0.045,0.2026,0.2927,0.0,0.0,1.0,0.0
162.6,65.0,28.0,0.045,0.0,5.2008,10.7167,2.2289,6.1463,11.7523,2.5891,0.523,0.045,0.1351,0.0225,0.0,0.045,0.2026,0.2927,0.0,165.1,66.0,31.0,0.0,0.0,4.5042,10.5796,3.0796,7.3324,13.8687,4.5042,0.5287,0.0209,0.0419,0.1676,0.0209,0.9427,0.5237,0.2095,0.2933,1.0,0.0,0.0
185.4,73.0,33.0,0.0695,0.0,3.509,5.8715,2.7794,5.8367,8.4076,4.8987,0.6942,0.2432,0.3127,0.0695,0.0695,0.0347,0.0347,0.7296,1.5287,175.3,72.0,34.0,0.0787,0.0393,3.3836,6.3738,3.0295,5.3508,8.7738,4.2492,0.6099,0.0393,0.3148,0.0,0.0,0.3541,0.9836,0.118,0.0,1.0,0.0,0.0
175.3,72.0,34.0,0.0787,0.0393,3.3836,6.3738,3.0295,5.3508,8.7738,4.2492,0.6099,0.0393,0.3148,0.0,0.0,0.3541,0.9836,0.118,0.0,185.4,73.0,33.0,0.0695,0.0,3.509,5.8715,2.7794,5.8367,8.4076,4.8987,0.6942,0.2432,0.3127,0.0695,0.0695,0.0347,0.0347,0.7296,1.5287,0.0,1.0,0.0
154.9,62.0,33.0,0.0,0.0,6.9195,12.4368,5.1954,8.3448,14.092,7.4253,0.5922,0.1379,0.2759,0.1379,0.069,0.9425,0.8736,0.4828,1.1954,170.2,68.0,36.0,0.0,0.0,2.8667,7.05,3.8167,6.7167,12.1833,4.9,0.5513,0.1167,0.3,0.05,0.0,0.4333,0.2,0.3833,0.1667,0.0,1.0,0.0
170.2,68.0,36.0,0.0,0.0,2.8667,7.05,3.8167,6.7167,12.1833,4.9,0.5513,0.1167,0.3,0.05,0.0,0.4333,0.2,0.3833,0.1667,154.9,62.0,33.0,0.0,0.0,6.9195,12.4368,5.1954,8.3448,14.092,7.4253,0.5922,0.1379,0.2759,0.1379,0.069,0.9425,0.8736,0.4828,1.1954,1.0,0.0,0.0
190.5,76.0,31.0,0.0,0.1016,3.5912,9.5539,4.5398,3.7267,9.7233,5.2851,0.3833,0.0,0.0339,0.0,0.0,0.3727,0.1355,0.0,0.0678,185.4,75.0,31.0,0.024,0.0,4.1454,13.3706,3.2109,4.361,13.6102,4.0974,0.3204,0.1438,0.2157,0.024,0.0,0.8147,0.5272,0.5272,0.1198,1.0,0.0,0.0
185.4,75.0,31.0,0.024,0.0,4.1454,13.3706,3.2109,4.361,13.6102,4.0974,0.3204,0.1438,0.2157,0.024,0.0,0.8147,0.5272,0.5272,0.1198,190.5,76.0,31.0,0.0,0.1016,3.5912,9.5539,4.5398,3.7267,9.7233,5.2851,0.3833,0.0,0.0339,0.0,0.0,0.3727,0.1355,0.0,0.0678,0.0,1.0,0.0
185.4,74.0,35.0,0.0182,0.0,4.2492,9.1915,4.1216,4.9058,9.8845,5.8541,0.4963,0.0365,0.1277,0.1459,0.0,1.3678,0.8207,0.3465,0.1094,162.6,65.0,35.0,0.0589,0.0196,2.9254,6.322,3.2984,4.555,8.305,5.3403,0.5485,0.1963,0.6283,0.0982,0.0,0.3338,0.4516,0.4123,0.2945,1.0,0.0,0.0
162.6,65.0,35.0,0.0589,0.0196,2.9254,6.322,3.2984,4.555,8.305,5.3403,0.5485,0.1963,0.6283,0.0982,0.0,0.3338,0.4516,0.4123,0.2945,185.4,74.0,35.0,0.0182,0.0,4.2492,9.1915,4.1216,4.9058,9.8845,5.8541,0.4963,0.0365,0.1277,0.1459,0.0,1.3678,0.8207,0.3465,0.1094,0.0,1.0,0.0
177.8,71.0,38.0,0.0,0.0407,1.9519,5.571,3.1311,2.8465,6.6283,4.0664,0.4294,0.1423,0.427,0.0407,0.0813,0.4066,0.4473,0.1423,0.1627,182.9,79.0,26.0,0.0663,0.0,5.8564,12.4862,3.6464,6.0552,12.6851,3.8453,0.4774,0.0221,0.0884,0.0442,0.0,0.442,0.221,0.4641,0.0,0.0,1.0,0.0
182.9,79.0,26.0,0.0663,0.0,5.8564,12.4862,3.6464,6.0552,12.6851,3.8453,0.4774,0.0221,0.0884,0.0442,0.0,0.442,0.221,0.4641,0.0,177.8,71.0,38.0,0.0,0.0407,1.9519,5.571,3.1311,2.8465,6.6283,4.0664,0.4294,0.1423,0.427,0.0407,0.0813,0.4066,0.4473,0.1423,0.1627,1.0,0.0,0.0
182.9,75.0,33.0,0.0,0.0,2.9162,7.2722,3.2078,6.0328,10.644,4.3378,0.5668,0.1094,0.3463,0.1094,0.0182,0.3281,0.3098,0.3281,0.2187,195.6,76.0,31.0,0.1194,0.0398,2.7454,6.1671,3.7798,3.382,6.9231,4.8939,0.4885,0.0398,0.0398,0.1592,0.0,0.2785,0.0,0.4775,2.8249,0.0,1.0,0.0
195.6,76.0,31.0,0.1194,0.0398,2.7454,6.1671,3.7798,3.382,6.9231,4.8939,0.4885,0.0398,0.0398,0.1592,0.0,0.2785,0.0,0.4775,2.8249,182.9,75.0,33.0,0.0,0.0,2.9162,7.2722,3.2078,6.0328,10.644,4.3378,0.5668,0.1094,0.3463,0.1094,0.0182,0.3281,0.3098,0.3281,0.2187,1.0,0.0,0.0
185.4,74.0,35.0,0.0,0.055,3.578,6.7156,4.1009,5.6422,9.0,6.9908,0.6269,0.0826,0.1101,0.2477,0.0826,0.8807,0.5229,0.3853,1.0183,177.8,71.0,28.0,0.0,0.0238,3.4579,7.5119,2.2893,5.8903,10.4452,3.4579,0.5639,0.1669,0.4769,0.1908,0.0715,0.4054,0.1431,0.0954,0.7631,0.0,1.0,0.0
177.8,71.0,28.0,0.0,0.0238,3.4579,7.5119,2.2893,5.8903,10.4452,3.4579,0.5639,0.1669,0.4769,0.1908,0.0715,0.4054,0.1431,0.0954,0.7631,185.4,74.0,35.0,0.0,0.055,3.578,6.7156,4.1009,5.6422,9.0,6.9908,0.6269,0.0826,0.1101,0.2477,0.0826,0.8807,0.5229,0.3853,1.0183,1.0,0.0,0.0
175.3,68.0,36.0,0.0,0.0256,7.484,13.8915,4.4084,11.1491,18.2486,5.3054,0.611,0.2307,0.5639,0.0256,0.0,0.7176,0.4357,2.8706,0.4613,175.3,70.0,30.0,0.0,0.0198,2.2017,4.919,3.5901,3.4314,6.3669,6.3868,0.5389,0.0793,0.2777,0.119,0.119,0.2579,0.3769,0.6149,0.9322,1.0,0.0,0.0
175.3,70.0,30.0,0.0,0.0198,2.2017,4.919,3.5901,3.4314,6.3669,6.3868,0.5389,0.0793,0.2777,0.119,0.119,0.2579,0.3769,0.6149,0.9322,175.3,68.0,36.0,0.0,0.0256,7.484,13.8915,4.4084,11.1491,18.2486,5.3054,0.611,0.2307,0.5639,0.0256,0.0,0.7176,0.4357,2.8706,0.4613,0.0,1.0,0.0
160.0,63.0,32.0,0.021,0.0,2.7683,5.3478,3.5652,5.6624,8.6403,6.8997,0.6553,0.0629,0.0629,0.1887,0.0,0.3985,0.3565,0.1887,1.2164,157.5,63.0,25.0,0.0526,0.0,3.9965,7.362,3.6547,7.1253,11.2007,5.9422,0.6362,0.1052,0.3155,0.2366,0.0789,1.1306,1.2358,0.9728,0.7625,0.0,1.0,0.0
157.5,63.0,25.0,0.0526,0.0,3.9965,7.362,3.6547,7.1253,11.2007,5.9422,0.6362,0.1052,0.3155,0.2366,0.0789,1.1306,1.2358,0.9728,0.7625,160.0,63.0,32.0,0.021,0.0,2.7683,5.3478,3.5652,5.6624,8.6403,6.8997,0.6553,0.0629,0.0629,0.1887,0.0,0.3985,0.3565,0.1887,1.2164,1.0,0.0,0.0
154.9,60.0,35.0,0.0167,0.0,4.4333,8.8333,2.3167,6.7167,11.5167,3.4167,0.5832,0.05,0.3,0.0333,0.0,0.6333,0.3167,0.1833,0.1333,157.5,62.0,32.0,0.0208,0.0208,3.9045,9.3458,4.5483,4.2783,10.0312,5.379,0.4265,0.1661,0.4154,0.0208,0.0208,0.3946,0.3946,0.1454,0.0831,1.0,0.0,0.0
157.5,62.0,32.0,0.0208,0.0208,3.9045,9.3458,4.5483,4.2783,10.0312,5.379,0.4265,0.1661,0.4154,0.0208,0.0208,0.3946,0.3946,0.1454,0.0831,154.9,60.0,35.0,0.0167,0.0,4.4333,8.8333,2.3167,6.7167,11.5167,3.4167,0.5832,0.05,0.3,0.0333,0.0,0.6333,0.3167,0.1833,0.1333,0.0,1.0,0.0
177.8,70.0,34.0,0.0324,0.0324,3.7885,8.0302,2.6875,4.5979,9.1959,2.979,0.5,0.3886,0.9714,0.0,0.0324,0.3238,0.0324,0.5505,0.0648,170.2,72.0,30.0,0.0229,0.0,3.5752,6.3942,4.217,4.194,7.0588,6.3713,0.5942,0.0917,0.2521,0.0229,0.0,0.5042,1.1459,0.0229,0.0,1.0,0.0,0.0
170.2,72.0,30.0,0.0229,0.0,3.5752,6.3942,4.217,4.194,7.0588,6.3713,0.5942,0.0917,0.2521,0.0229,0.0,0.5042,1.1459,0.0229,0.0,177.8,70.0,34.0,0.0324,0.0324,3.7885,8.0302,2.6875,4.5979,9.1959,2.979,0.5,0.3886,0.9714,0.0,0.0324,0.3238,0.0324,0.5505,0.0648,0.0,1.0,0.0
172.7,68.0,33.0,0.0,0.0,2.6167,7.0762,3.6855,5.2887,10.3194,6.0074,0.5125,0.1474,0.258,0.0184,0.0553,0.6634,1.0135,0.3686,0.5713,180.3,72.0,33.0,0.0638,0.0,3.762,6.7588,2.0085,6.44,10.0106,4.2083,0.6433,0.0,0.3188,0.0956,0.0638,1.1158,0.6376,1.5303,0.6057,1.0,0.0,0.0
180.3,72.0,33.0,0.0638,0.0,3.762,6.7588,2.0085,6.44,10.0106,4.2083,0.6433,0.0,0.3188,0.0956,0.0638,1.1158,0.6376,1.5303,0.6057,172.7,68.0,33.0,0.0,0.0,2.6167,7.0762,3.6855,5.2887,10.3194,6.0074,0.5125,0.1474,0.258,0.0184,0.0553,0.6634,1.0135,0.3686,0.5713,0.0,1.0,0.0
193.0,77.0,31.0,0.0495,0.0,4.8475,8.2605,3.1162,6.8755,10.7832,5.8368,0.6376,0.2473,0.4452,0.1484,0.0989,0.1979,0.0495,1.6323,1.1871,185.4,74.0,31.0,0.0,0.0613,5.3347,11.1599,3.8937,7.5115,13.7966,4.2616,0.5444,0.0613,0.2146,0.092,0.0,0.9504,0.4905,1.533,0.1533,1.0,0.0,0.0
185.4,74.0,31.0,0.0,0.0613,5.3347,11.1599,3.8937,7.5115,13.7966,4.2616,0.5444,0.0613,0.2146,0.092,0.0,0.9504,0.4905,1.533,0.1533,193.0,77.0,31.0,0.0495,0.0,4.8475,8.2605,3.1162,6.8755,10.7832,5.8368,0.6376,0.2473,0.4452,0.1484,0.0989,0.1979,0.0495,1.6323,1.1871,0.0,1.0,0.0
180.3,70.0,38.0,0.0229,0.0229,4.6489,11.084,4.9237,9.0916,15.9847,8.1298,0.5688,0.0916,0.2519,0.1832,0.0458,0.8473,0.7099,0.458,1.145,175.3,71.0,30.0,0.0,0.0,2.6702,4.2724,1.976,8.4646,11.2417,5.7143,0.753,0.1068,0.4806,0.1602,0.0801,0.0801,0.0267,0.0267,0.4005,0.0,1.0,0.0
175.3,71.0,30.0,0.0,0.0,2.6702,4.2724,1.976,8.4646,11.2417,5.7143,0.753,0.1068,0.4806,0.1602,0.0801,0.0801,0.0267,0.0267,0.4005,180.3,70.0,38.0,0.0229,0.0229,4.6489,11.084,4.9237,9.0916,15.9847,8.1298,0.5688,0.0916,0.2519,0.1832,0.0458,0.8473,0.7099,0.458,1.145,1.0,0.0,0.0
